geneName	family
PGSC0003DMT400035597	234
PGSC0003DMT400037651	234
PGSC0003DMT400040765	234
PGSC0003DMT400061894	234
PGSC0003DMT400069804	234
PGSC0003DMT400069980	234
PGSC0003DMT400069992	234
PGSC0003DMT400034369	234
PGSC0003DMT400055748	234
PGSC0003DMT400045755	234
PGSC0003DMT400069979	234
PGSC0003DMT400029812	235
PGSC0003DMT400069966	235
PGSC0003DMT400032090	235
PGSC0003DMT400056352	235
PGSC0003DMT400044721	235
PGSC0003DMT400020102	235
PGSC0003DMT400052057	235
PGSC0003DMT400023368	235
PGSC0003DMT400025113	235
PGSC0003DMT400072958	235
PGSC0003DMT400080069	235
PGSC0003DMT400050745	235
PGSC0003DMT400037162	236
PGSC0003DMT400037169	236
PGSC0003DMT400037170	236
PGSC0003DMT400037174	236
PGSC0003DMT400037176	236
PGSC0003DMT400061824	236
PGSC0003DMT400077677	236
PGSC0003DMT400077682	236
PGSC0003DMT400094121	236
PGSC0003DMT400037172	236
PGSC0003DMT400043168	236
PGSC0003DMT400037228	236
PGSC0003DMT400044237	237
PGSC0003DMT400044391	237
PGSC0003DMT400044397	237
PGSC0003DMT400044402	237
PGSC0003DMT400044406	237
PGSC0003DMT400044412	237
PGSC0003DMT400044419	237
PGSC0003DMT400044420	237
PGSC0003DMT400044423	237
PGSC0003DMT400067936	237
PGSC0003DMT400044424	237
PGSC0003DMT400044399	237
PGSC0003DMT400046438	238
PGSC0003DMT400089500	238
PGSC0003DMT400089758	238
PGSC0003DMT400090424	238
PGSC0003DMT400091607	238
PGSC0003DMT400092332	238
PGSC0003DMT400092501	238
PGSC0003DMT400096187	238
PGSC0003DMT400096197	238
PGSC0003DMT400097067	238
PGSC0003DMT400086079	238
PGSC0003DMT400094466	238
PGSC0003DMT400087537	239
PGSC0003DMT400088145	239
PGSC0003DMT400089936	239
PGSC0003DMT400092027	239
PGSC0003DMT400093889	239
PGSC0003DMT400096660	239
PGSC0003DMT400097023	239
PGSC0003DMT400079030	239
PGSC0003DMT400091620	239
PGSC0003DMT400093234	239
PGSC0003DMT400096644	239
PGSC0003DMT400094491	239
PGSC0003DMT400085860	240
PGSC0003DMT400087327	240
PGSC0003DMT400087488	240
PGSC0003DMT400090751	240
PGSC0003DMT400095445	240
PGSC0003DMT400094505	240
PGSC0003DMT400097733	240
PGSC0003DMT400090132	240
PGSC0003DMT400095256	240
PGSC0003DMT400089338	240
PGSC0003DMT400092641	240
PGSC0003DMT400094892	240
PGSC0003DMT400000688	241
PGSC0003DMT400010526	241
PGSC0003DMT400027375	241
PGSC0003DMT400044502	241
PGSC0003DMT400045229	241
PGSC0003DMT400058627	241
PGSC0003DMT400061642	241
PGSC0003DMT400073263	241
PGSC0003DMT400070613	241
PGSC0003DMT400045228	241
PGSC0003DMT400087656	241
PGSC0003DMT400001071	242
PGSC0003DMT400011795	242
PGSC0003DMT400029477	242
PGSC0003DMT400029590	242
PGSC0003DMT400045357	242
PGSC0003DMT400060473	242
PGSC0003DMT400061493	242
PGSC0003DMT400071313	242
PGSC0003DMT400018199	242
PGSC0003DMT400029478	242
PGSC0003DMT400029588	242
PGSC0003DMT400001398	243
PGSC0003DMT400027167	243
PGSC0003DMT400027202	243
PGSC0003DMT400006028	243
PGSC0003DMT400027201	243
PGSC0003DMT400006036	243
PGSC0003DMT400027198	243
PGSC0003DMT400027199	243
PGSC0003DMT400051528	243
PGSC0003DMT400056235	243
PGSC0003DMT400090689	243
PGSC0003DMT400001446	244
PGSC0003DMT400001518	244
PGSC0003DMT400001522	244
PGSC0003DMT400008140	244
PGSC0003DMT400015174	244
PGSC0003DMT400071321	244
PGSC0003DMT400008138	244
PGSC0003DMT400015175	244
PGSC0003DMT400008136	244
PGSC0003DMT400071343	244
PGSC0003DMT400086487	244
PGSC0003DMT400001544	245
PGSC0003DMT400069224	245
PGSC0003DMT400009196	245
PGSC0003DMT400015872	245
PGSC0003DMT400025547	245
PGSC0003DMT400015871	245
PGSC0003DMT400009202	245
PGSC0003DMT400058117	245
PGSC0003DMT400014747	245
PGSC0003DMT400043496	245
PGSC0003DMT400065004	245
PGSC0003DMT400001750	246
PGSC0003DMT400028428	246
PGSC0003DMT400071060	246
PGSC0003DMT400076958	246
PGSC0003DMT400085268	246
PGSC0003DMT400016024	246
PGSC0003DMT400021464	246
PGSC0003DMT400029829	246
PGSC0003DMT400065960	246
PGSC0003DMT400028321	246
PGSC0003DMT400055586	246
PGSC0003DMT400002161	247
PGSC0003DMT400003004	247
PGSC0003DMT400009814	247
PGSC0003DMT400026177	247
PGSC0003DMT400037949	247
PGSC0003DMT400043474	247
PGSC0003DMT400081441	247
PGSC0003DMT400003537	247
PGSC0003DMT400058224	247
PGSC0003DMT400063770	247
PGSC0003DMT400049845	247
PGSC0003DMT400051938	248
PGSC0003DMT400069632	248
PGSC0003DMT400009869	248
PGSC0003DMT400011046	248
PGSC0003DMT400027955	248
PGSC0003DMT400032910	248
PGSC0003DMT400039385	248
PGSC0003DMT400040893	248
PGSC0003DMT400060374	248
PGSC0003DMT400076251	248
PGSC0003DMT400079776	248
PGSC0003DMT400078881	249
PGSC0003DMT400025085	249
PGSC0003DMT400059181	249
PGSC0003DMT400024929	249
PGSC0003DMT400077806	249
PGSC0003DMT400024931	249
PGSC0003DMT400077130	249
PGSC0003DMT400083276	249
PGSC0003DMT400089996	249
PGSC0003DMT400043723	249
PGSC0003DMT400071795	249
PGSC0003DMT400002514	250
PGSC0003DMT400077913	250
PGSC0003DMT400016670	250
PGSC0003DMT400040731	250
PGSC0003DMT400045593	250
PGSC0003DMT400090237	250
PGSC0003DMT400042677	250
PGSC0003DMT400045168	250
PGSC0003DMT400086092	250
PGSC0003DMT400062696	250
PGSC0003DMT400068905	250
PGSC0003DMT400002555	251
PGSC0003DMT400041874	251
PGSC0003DMT400042118	251
PGSC0003DMT400079075	251
PGSC0003DMT400079078	251
PGSC0003DMT400079085	251
PGSC0003DMT400013389	251
PGSC0003DMT400079080	251
PGSC0003DMT400095159	251
PGSC0003DMT400041719	251
PGSC0003DMT400079076	251
PGSC0003DMT400002607	252
PGSC0003DMT400085199	252
PGSC0003DMT400085856	252
PGSC0003DMT400090978	252
PGSC0003DMT400089738	252
PGSC0003DMT400086353	252
PGSC0003DMT400089385	252
PGSC0003DMT400091793	252
PGSC0003DMT400092754	252
PGSC0003DMT400089719	252
PGSC0003DMT400096735	252
PGSC0003DMT400002769	253
PGSC0003DMT400049901	253
PGSC0003DMT400014342	253
PGSC0003DMT400016763	253
PGSC0003DMT400053351	253
PGSC0003DMT400079447	253
PGSC0003DMT400023388	253
PGSC0003DMT400061822	253
PGSC0003DMT400073850	253
PGSC0003DMT400046262	253
PGSC0003DMT400050320	253
PGSC0003DMT400002959	254
PGSC0003DMT400010004	254
PGSC0003DMT400025705	254
PGSC0003DMT400032509	254
PGSC0003DMT400033248	254
PGSC0003DMT400044573	254
PGSC0003DMT400045203	254
PGSC0003DMT400045315	254
PGSC0003DMT400073795	254
PGSC0003DMT400069792	254
PGSC0003DMT400044451	254
PGSC0003DMT400088748	255
PGSC0003DMT400093726	255
PGSC0003DMT400089391	255
PGSC0003DMT400090588	255
PGSC0003DMT400090757	255
PGSC0003DMT400093897	255
PGSC0003DMT400086327	255
PGSC0003DMT400089466	255
PGSC0003DMT400087480	255
PGSC0003DMT400092416	255
PGSC0003DMT400090299	255
PGSC0003DMT400003222	256
PGSC0003DMT400014680	256
PGSC0003DMT400014682	256
PGSC0003DMT400014683	256
PGSC0003DMT400015323	256
PGSC0003DMT400067835	256
PGSC0003DMT400078440	256
PGSC0003DMT400078448	256
PGSC0003DMT400078451	256
PGSC0003DMT400040920	256
PGSC0003DMT400078429	256
PGSC0003DMT400004606	257
PGSC0003DMT400004611	257
PGSC0003DMT400044021	257
PGSC0003DMT400004618	257
PGSC0003DMT400004623	257
PGSC0003DMT400004725	257
PGSC0003DMT400076049	257
PGSC0003DMT400004617	257
PGSC0003DMT400063927	257
PGSC0003DMT400044020	257
PGSC0003DMT400084512	257
PGSC0003DMT400005829	258
PGSC0003DMT400005849	258
PGSC0003DMT400005855	258
PGSC0003DMT400032442	258
PGSC0003DMT400032454	258
PGSC0003DMT400049097	258
PGSC0003DMT400005841	258
PGSC0003DMT400032453	258
PGSC0003DMT400032456	258
PGSC0003DMT400042959	258
PGSC0003DMT400005852	258
PGSC0003DMT400006233	259
PGSC0003DMT400039057	259
PGSC0003DMT400040531	259
PGSC0003DMT400080824	259
PGSC0003DMT400083944	259
PGSC0003DMT400024909	259
PGSC0003DMT400040535	259
PGSC0003DMT400071797	259
PGSC0003DMT400084956	259
PGSC0003DMT400042719	259
PGSC0003DMT400062733	259
PGSC0003DMT400086689	260
PGSC0003DMT400090224	260
PGSC0003DMT400092454	260
PGSC0003DMT400091594	260
PGSC0003DMT400053533	260
PGSC0003DMT400085388	260
PGSC0003DMT400088000	260
PGSC0003DMT400090088	260
PGSC0003DMT400091715	260
PGSC0003DMT400092185	260
PGSC0003DMT400094894	260
PGSC0003DMT400008425	261
PGSC0003DMT400052693	261
PGSC0003DMT400052702	261
PGSC0003DMT400052710	261
PGSC0003DMT400052743	261
PGSC0003DMT400067126	261
PGSC0003DMT400093617	261
PGSC0003DMT400090482	261
PGSC0003DMT400067129	261
PGSC0003DMT400092021	261
PGSC0003DMT400096201	261
PGSC0003DMT400008440	262
PGSC0003DMT400024614	262
PGSC0003DMT400025066	262
PGSC0003DMT400059927	262
PGSC0003DMT400065384	262
PGSC0003DMT400013073	262
PGSC0003DMT400019367	262
PGSC0003DMT400069027	262
PGSC0003DMT400054293	262
PGSC0003DMT400094105	262
PGSC0003DMT400094104	262
PGSC0003DMT400008882	263
PGSC0003DMT400048876	263
PGSC0003DMT400046466	263
PGSC0003DMT400066791	263
PGSC0003DMT400046467	263
PGSC0003DMT400055551	263
PGSC0003DMT400088828	263
PGSC0003DMT400089778	263
PGSC0003DMT400063726	263
PGSC0003DMT400063728	263
PGSC0003DMT400092364	263
PGSC0003DMT400010106	264
PGSC0003DMT400011867	264
PGSC0003DMT400018060	264
PGSC0003DMT400020223	264
PGSC0003DMT400024810	264
PGSC0003DMT400029181	264
PGSC0003DMT400040718	264
PGSC0003DMT400053071	264
PGSC0003DMT400059215	264
PGSC0003DMT400066897	264
PGSC0003DMT400059216	264
PGSC0003DMT400011592	265
PGSC0003DMT400033057	265
PGSC0003DMT400070125	265
PGSC0003DMT400070218	265
PGSC0003DMT400075715	265
PGSC0003DMT400075850	265
PGSC0003DMT400075868	265
PGSC0003DMT400094581	265
PGSC0003DMT400075862	265
PGSC0003DMT400091391	265
PGSC0003DMT400075855	265
PGSC0003DMT400012615	266
PGSC0003DMT400016146	266
PGSC0003DMT400055199	266
PGSC0003DMT400060951	266
PGSC0003DMT400066838	266
PGSC0003DMT400096970	266
PGSC0003DMT400032546	266
PGSC0003DMT400062081	266
PGSC0003DMT400067540	266
PGSC0003DMT400026968	266
PGSC0003DMT400078329	266
PGSC0003DMT400013124	267
PGSC0003DMT400064863	267
PGSC0003DMT400066491	267
PGSC0003DMT400066493	267
PGSC0003DMT400015956	267
PGSC0003DMT400015957	267
PGSC0003DMT400036034	267
PGSC0003DMT400045848	267
PGSC0003DMT400064401	267
PGSC0003DMT400064871	267
PGSC0003DMT400078034	267
PGSC0003DMT400014123	268
PGSC0003DMT400018569	268
PGSC0003DMT400034833	268
PGSC0003DMT400042062	268
PGSC0003DMT400046278	268
PGSC0003DMT400054299	268
PGSC0003DMT400058435	268
PGSC0003DMT400070437	268
PGSC0003DMT400083727	268
PGSC0003DMT400083971	268
PGSC0003DMT400097662	268
PGSC0003DMT400014466	269
PGSC0003DMT400025739	269
PGSC0003DMT400028800	269
PGSC0003DMT400037093	269
PGSC0003DMT400049212	269
PGSC0003DMT400053750	269
PGSC0003DMT400072466	269
PGSC0003DMT400075425	269
PGSC0003DMT400076938	269
PGSC0003DMT400078206	269
PGSC0003DMT400038632	269
PGSC0003DMT400016179	270
PGSC0003DMT400074526	270
PGSC0003DMT400016177	270
PGSC0003DMT400016178	270
PGSC0003DMT400074525	270
PGSC0003DMT400074527	270
PGSC0003DMT400074528	270
PGSC0003DMT400074529	270
PGSC0003DMT400074530	270
PGSC0003DMT400074531	270
PGSC0003DMT400074524	270
PGSC0003DMT400016907	271
PGSC0003DMT400085955	271
PGSC0003DMT400086054	271
PGSC0003DMT400087951	271
PGSC0003DMT400089880	271
PGSC0003DMT400093134	271
PGSC0003DMT400094431	271
PGSC0003DMT400087061	271
PGSC0003DMT400091556	271
PGSC0003DMT400096189	271
PGSC0003DMT400097732	271
PGSC0003DMT400018486	272
PGSC0003DMT400090249	272
PGSC0003DMT400094588	272
PGSC0003DMT400087623	272
PGSC0003DMT400094916	272
PGSC0003DMT400085098	272
PGSC0003DMT400090051	272
PGSC0003DMT400093174	272
PGSC0003DMT400094134	272
PGSC0003DMT400093779	272
PGSC0003DMT400094670	272
PGSC0003DMT400019463	273
PGSC0003DMT400086459	273
PGSC0003DMT400087403	273
PGSC0003DMT400090594	273
PGSC0003DMT400092640	273
PGSC0003DMT400095354	273
PGSC0003DMT400097068	273
PGSC0003DMT400040256	273
PGSC0003DMT400095950	273
PGSC0003DMT400097297	273
PGSC0003DMT400095958	273
PGSC0003DMT400022563	274
PGSC0003DMT400087643	274
PGSC0003DMT400089360	274
PGSC0003DMT400091161	274
PGSC0003DMT400092159	274
PGSC0003DMT400093646	274
PGSC0003DMT400094453	274
PGSC0003DMT400096014	274
PGSC0003DMT400030244	274
PGSC0003DMT400095483	274
PGSC0003DMT400095314	274
PGSC0003DMT400024615	275
PGSC0003DMT400024622	275
PGSC0003DMT400024624	275
PGSC0003DMT400024641	275
PGSC0003DMT400053175	275
PGSC0003DMT400067682	275
PGSC0003DMT400067684	275
PGSC0003DMT400075461	275
PGSC0003DMT400075463	275
PGSC0003DMT400024619	275
PGSC0003DMT400024628	275
PGSC0003DMT400025065	276
PGSC0003DMT400085370	276
PGSC0003DMT400085470	276
PGSC0003DMT400087710	276
PGSC0003DMT400088458	276
PGSC0003DMT400089178	276
PGSC0003DMT400091361	276
PGSC0003DMT400095867	276
PGSC0003DMT400096650	276
PGSC0003DMT400097111	276
PGSC0003DMT400097764	276
PGSC0003DMT400028158	277
PGSC0003DMT400054145	277
PGSC0003DMT400063446	277
PGSC0003DMT400063452	277
PGSC0003DMT400063461	277
PGSC0003DMT400063469	277
PGSC0003DMT400063477	277
PGSC0003DMT400063654	277
PGSC0003DMT400081370	277
PGSC0003DMT400050748	277
PGSC0003DMT400063462	277
PGSC0003DMT400085631	278
PGSC0003DMT400090932	278
PGSC0003DMT400092300	278
PGSC0003DMT400089420	278
PGSC0003DMT400084858	278
PGSC0003DMT400087776	278
PGSC0003DMT400087998	278
PGSC0003DMT400085426	278
PGSC0003DMT400093935	278
PGSC0003DMT400087576	278
PGSC0003DMT400095101	278
PGSC0003DMT400049415	279
PGSC0003DMT400049417	279
PGSC0003DMT400086681	279
PGSC0003DMT400087873	279
PGSC0003DMT400089836	279
PGSC0003DMT400094413	279
PGSC0003DMT400096297	279
PGSC0003DMT400097070	279
PGSC0003DMT400097433	279
PGSC0003DMT400092970	279
PGSC0003DMT400093400	279
PGSC0003DMT400085854	280
PGSC0003DMT400096588	280
PGSC0003DMT400097108	280
PGSC0003DMT400085526	280
PGSC0003DMT400097401	280
PGSC0003DMT400086023	280
PGSC0003DMT400086437	280
PGSC0003DMT400090876	280
PGSC0003DMT400091079	280
PGSC0003DMT400093963	280
PGSC0003DMT400094321	280
PGSC0003DMT400085617	281
PGSC0003DMT400089808	281
PGSC0003DMT400091240	281
PGSC0003DMT400091326	281
PGSC0003DMT400094787	281
PGSC0003DMT400095974	281
PGSC0003DMT400096874	281
PGSC0003DMT400087377	281
PGSC0003DMT400086540	281
PGSC0003DMT400087953	281
PGSC0003DMT400093417	281
PGSC0003DMT400085261	282
PGSC0003DMT400085650	282
PGSC0003DMT400086589	282
PGSC0003DMT400090556	282
PGSC0003DMT400091054	282
PGSC0003DMT400091464	282
PGSC0003DMT400092448	282
PGSC0003DMT400094942	282
PGSC0003DMT400095668	282
PGSC0003DMT400095852	282
PGSC0003DMT400094057	282
PGSC0003DMT400085312	283
PGSC0003DMT400085604	283
PGSC0003DMT400086052	283
PGSC0003DMT400090115	283
PGSC0003DMT400093773	283
PGSC0003DMT400094065	283
PGSC0003DMT400096356	283
PGSC0003DMT400086655	283
PGSC0003DMT400097621	283
PGSC0003DMT400091302	283
PGSC0003DMT400097464	283
PGSC0003DMT400000043	284
PGSC0003DMT400000054	284
PGSC0003DMT400004521	284
PGSC0003DMT400004567	284
PGSC0003DMT400004585	284
PGSC0003DMT400066411	284
PGSC0003DMT400066419	284
PGSC0003DMT400066414	284
PGSC0003DMT400066409	284
PGSC0003DMT400066424	284
PGSC0003DMT400001454	285
PGSC0003DMT400064240	285
PGSC0003DMT400069538	285
PGSC0003DMT400003226	285
PGSC0003DMT400011951	285
PGSC0003DMT400035158	285
PGSC0003DMT400042276	285
PGSC0003DMT400064241	285
PGSC0003DMT400065739	285
PGSC0003DMT400075807	285
PGSC0003DMT400016900	286
PGSC0003DMT400031291	286
PGSC0003DMT400036145	286
PGSC0003DMT400045344	286
PGSC0003DMT400045499	286
PGSC0003DMT400051759	286
PGSC0003DMT400065260	286
PGSC0003DMT400071735	286
PGSC0003DMT400052190	286
PGSC0003DMT400060019	286
PGSC0003DMT400002923	287
PGSC0003DMT400014232	287
PGSC0003DMT400016296	287
PGSC0003DMT400016302	287
PGSC0003DMT400036189	287
PGSC0003DMT400046535	287
PGSC0003DMT400003257	287
PGSC0003DMT400012312	287
PGSC0003DMT400014233	287
PGSC0003DMT400059511	287
PGSC0003DMT400003495	288
PGSC0003DMT400006272	288
PGSC0003DMT400008297	288
PGSC0003DMT400017818	288
PGSC0003DMT400039199	288
PGSC0003DMT400062645	288
PGSC0003DMT400068320	288
PGSC0003DMT400006166	288
PGSC0003DMT400067845	288
PGSC0003DMT400068318	288
PGSC0003DMT400003871	289
PGSC0003DMT400003872	289
PGSC0003DMT400022351	289
PGSC0003DMT400037950	289
PGSC0003DMT400041139	289
PGSC0003DMT400041144	289
PGSC0003DMT400048064	289
PGSC0003DMT400079267	289
PGSC0003DMT400086869	289
PGSC0003DMT400053593	289
PGSC0003DMT400004270	290
PGSC0003DMT400004275	290
PGSC0003DMT400080021	290
PGSC0003DMT400080024	290
PGSC0003DMT400080029	290
PGSC0003DMT400080030	290
PGSC0003DMT400080032	290
PGSC0003DMT400080034	290
PGSC0003DMT400080018	290
PGSC0003DMT400080019	290
PGSC0003DMT400004365	291
PGSC0003DMT400010977	291
PGSC0003DMT400029608	291
PGSC0003DMT400037958	291
PGSC0003DMT400043176	291
PGSC0003DMT400057065	291
PGSC0003DMT400058414	291
PGSC0003DMT400082464	291
PGSC0003DMT400095009	291
PGSC0003DMT400063671	291
PGSC0003DMT400005404	292
PGSC0003DMT400011563	292
PGSC0003DMT400039541	292
PGSC0003DMT400061856	292
PGSC0003DMT400061875	292
PGSC0003DMT400090191	292
PGSC0003DMT400011562	292
PGSC0003DMT400039536	292
PGSC0003DMT400039544	292
PGSC0003DMT400078609	292
PGSC0003DMT400006126	293
PGSC0003DMT400024799	293
PGSC0003DMT400040388	293
PGSC0003DMT400054702	293
PGSC0003DMT400054703	293
PGSC0003DMT400055391	293
PGSC0003DMT400072661	293
PGSC0003DMT400085102	293
PGSC0003DMT400086329	293
PGSC0003DMT400095976	293
PGSC0003DMT400007798	294
PGSC0003DMT400007802	294
PGSC0003DMT400015224	294
PGSC0003DMT400015233	294
PGSC0003DMT400034177	294
PGSC0003DMT400070042	294
PGSC0003DMT400070780	294
PGSC0003DMT400015222	294
PGSC0003DMT400078247	294
PGSC0003DMT400095288	294
PGSC0003DMT400088038	295
PGSC0003DMT400027250	295
PGSC0003DMT400041620	295
PGSC0003DMT400086664	295
PGSC0003DMT400088213	295
PGSC0003DMT400093109	295
PGSC0003DMT400093631	295
PGSC0003DMT400094823	295
PGSC0003DMT400094930	295
PGSC0003DMT400095215	295
PGSC0003DMT400010018	296
PGSC0003DMT400088009	296
PGSC0003DMT400093596	296
PGSC0003DMT400010020	296
PGSC0003DMT400033491	296
PGSC0003DMT400010021	296
PGSC0003DMT400084911	296
PGSC0003DMT400025639	296
PGSC0003DMT400085738	296
PGSC0003DMT400091170	296
PGSC0003DMT400010781	297
PGSC0003DMT400087154	297
PGSC0003DMT400090658	297
PGSC0003DMT400092250	297
PGSC0003DMT400093673	297
PGSC0003DMT400094638	297
PGSC0003DMT400094809	297
PGSC0003DMT400087751	297
PGSC0003DMT400087759	297
PGSC0003DMT400093757	297
PGSC0003DMT400061300	298
PGSC0003DMT400030310	298
PGSC0003DMT400091684	298
PGSC0003DMT400094895	298
PGSC0003DMT400095339	298
PGSC0003DMT400095736	298
PGSC0003DMT400085757	298
PGSC0003DMT400091425	298
PGSC0003DMT400089287	298
PGSC0003DMT400089012	298
PGSC0003DMT400011575	299
PGSC0003DMT400023568	299
PGSC0003DMT400037245	299
PGSC0003DMT400050430	299
PGSC0003DMT400052805	299
PGSC0003DMT400057342	299
PGSC0003DMT400068352	299
PGSC0003DMT400076653	299
PGSC0003DMT400046089	299
PGSC0003DMT400088667	299
PGSC0003DMT400012544	300
PGSC0003DMT400020183	300
PGSC0003DMT400020187	300
PGSC0003DMT400060048	300
PGSC0003DMT400075488	300
PGSC0003DMT400079649	300
PGSC0003DMT400083197	300
PGSC0003DMT400028517	300
PGSC0003DMT400071464	300
PGSC0003DMT400088089	300
PGSC0003DMT400012877	301
PGSC0003DMT400012881	301
PGSC0003DMT400012885	301
PGSC0003DMT400026448	301
PGSC0003DMT400026457	301
PGSC0003DMT400026461	301
PGSC0003DMT400086163	301
PGSC0003DMT400024322	301
PGSC0003DMT400027975	301
PGSC0003DMT400039210	301
PGSC0003DMT400014953	302
PGSC0003DMT400031685	302
PGSC0003DMT400039576	302
PGSC0003DMT400000274	302
PGSC0003DMT400047265	302
PGSC0003DMT400091991	302
PGSC0003DMT400039593	302
PGSC0003DMT400080372	302
PGSC0003DMT400085168	302
PGSC0003DMT400092312	302
PGSC0003DMT400016433	303
PGSC0003DMT400027085	303
PGSC0003DMT400038207	303
PGSC0003DMT400038213	303
PGSC0003DMT400038215	303
PGSC0003DMT400038216	303
PGSC0003DMT400038220	303
PGSC0003DMT400038236	303
PGSC0003DMT400049067	303
PGSC0003DMT400049066	303
PGSC0003DMT400090984	304
PGSC0003DMT400095026	304
PGSC0003DMT400089032	304
PGSC0003DMT400094699	304
PGSC0003DMT400097681	304
PGSC0003DMT400084864	304
PGSC0003DMT400089627	304
PGSC0003DMT400090081	304
PGSC0003DMT400093731	304
PGSC0003DMT400091332	304
PGSC0003DMT400016889	305
PGSC0003DMT400016891	305
PGSC0003DMT400019420	305
PGSC0003DMT400019424	305
PGSC0003DMT400019426	305
PGSC0003DMT400016894	305
PGSC0003DMT400019427	305
PGSC0003DMT400036610	305
PGSC0003DMT400056834	305
PGSC0003DMT400065310	305
PGSC0003DMT400090037	306
PGSC0003DMT400096865	306
PGSC0003DMT400065823	306
PGSC0003DMT400092069	306
PGSC0003DMT400093025	306
PGSC0003DMT400094990	306
PGSC0003DMT400095561	306
PGSC0003DMT400095446	306
PGSC0003DMT400089801	306
PGSC0003DMT400037599	306
PGSC0003DMT400017785	307
PGSC0003DMT400017786	307
PGSC0003DMT400017787	307
PGSC0003DMT400017879	307
PGSC0003DMT400052492	307
PGSC0003DMT400052558	307
PGSC0003DMT400052559	307
PGSC0003DMT400075241	307
PGSC0003DMT400075491	307
PGSC0003DMT400075492	307
PGSC0003DMT400018829	308
PGSC0003DMT400018850	308
PGSC0003DMT400056220	308
PGSC0003DMT400076840	308
PGSC0003DMT400020091	308
PGSC0003DMT400040185	308
PGSC0003DMT400069067	308
PGSC0003DMT400049559	308
PGSC0003DMT400063408	308
PGSC0003DMT400090495	308
PGSC0003DMT400022254	309
PGSC0003DMT400022255	309
PGSC0003DMT400022258	309
PGSC0003DMT400043447	309
PGSC0003DMT400043464	309
PGSC0003DMT400049165	309
PGSC0003DMT400069814	309
PGSC0003DMT400076178	309
PGSC0003DMT400076179	309
PGSC0003DMT400022261	309
PGSC0003DMT400026592	310
PGSC0003DMT400088747	310
PGSC0003DMT400089531	310
PGSC0003DMT400089602	310
PGSC0003DMT400089647	310
PGSC0003DMT400090509	310
PGSC0003DMT400091321	310
PGSC0003DMT400092195	310
PGSC0003DMT400093907	310
PGSC0003DMT400088159	310
PGSC0003DMT400027289	311
PGSC0003DMT400091277	311
PGSC0003DMT400093117	311
PGSC0003DMT400095190	311
PGSC0003DMT400097679	311
PGSC0003DMT400088968	311
PGSC0003DMT400094886	311
PGSC0003DMT400090103	311
PGSC0003DMT400093319	311
PGSC0003DMT400091428	311
PGSC0003DMT400028489	312
PGSC0003DMT400093648	312
PGSC0003DMT400030700	312
PGSC0003DMT400095450	312
PGSC0003DMT400089750	312
PGSC0003DMT400096939	312
PGSC0003DMT400088701	312
PGSC0003DMT400094890	312
PGSC0003DMT400093803	312
PGSC0003DMT400095563	312
PGSC0003DMT400037596	313
PGSC0003DMT400041369	313
PGSC0003DMT400044380	313
PGSC0003DMT400050469	313
PGSC0003DMT400053315	313
PGSC0003DMT400085107	313
PGSC0003DMT400085522	313
PGSC0003DMT400089559	313
PGSC0003DMT400096479	313
PGSC0003DMT400086249	313
PGSC0003DMT400038937	314
PGSC0003DMT400045954	314
PGSC0003DMT400060817	314
PGSC0003DMT400060917	314
PGSC0003DMT400072197	314
PGSC0003DMT400072202	314
PGSC0003DMT400072458	314
PGSC0003DMT400083296	314
PGSC0003DMT400088273	314
PGSC0003DMT400090220	314
PGSC0003DMT400040141	315
PGSC0003DMT400040142	315
PGSC0003DMT400040143	315
PGSC0003DMT400040144	315
PGSC0003DMT400040206	315
PGSC0003DMT400040207	315
PGSC0003DMT400060463	315
PGSC0003DMT400060523	315
PGSC0003DMT400077933	315
PGSC0003DMT400077934	315
PGSC0003DMT400089910	316
PGSC0003DMT400092948	316
PGSC0003DMT400091027	316
PGSC0003DMT400090002	316
PGSC0003DMT400097631	316
PGSC0003DMT400086723	316
PGSC0003DMT400088573	316
PGSC0003DMT400097033	316
PGSC0003DMT400091335	316
PGSC0003DMT400097290	316
PGSC0003DMT400041417	317
PGSC0003DMT400091272	317
PGSC0003DMT400094306	317
PGSC0003DMT400095219	317
PGSC0003DMT400044751	317
PGSC0003DMT400049120	317
PGSC0003DMT400094184	317
PGSC0003DMT400089026	317
PGSC0003DMT400089529	317
PGSC0003DMT400089521	317
PGSC0003DMT400043360	318
PGSC0003DMT400043366	318
PGSC0003DMT400064083	318
PGSC0003DMT400068356	318
PGSC0003DMT400069110	318
PGSC0003DMT400083172	318
PGSC0003DMT400085867	318
PGSC0003DMT400086663	318
PGSC0003DMT400089711	318
PGSC0003DMT400093868	318
PGSC0003DMT400044269	319
PGSC0003DMT400044270	319
PGSC0003DMT400050286	319
PGSC0003DMT400009581	319
PGSC0003DMT400033624	319
PGSC0003DMT400035635	319
PGSC0003DMT400053397	319
PGSC0003DMT400080288	319
PGSC0003DMT400084919	319
PGSC0003DMT400096005	319
PGSC0003DMT400047311	320
PGSC0003DMT400047315	320
PGSC0003DMT400047317	320
PGSC0003DMT400047340	320
PGSC0003DMT400047341	320
PGSC0003DMT400047343	320
PGSC0003DMT400047316	320
PGSC0003DMT400047338	320
PGSC0003DMT400047339	320
PGSC0003DMT400047342	320
PGSC0003DMT400053256	321
PGSC0003DMT400078135	321
PGSC0003DMT400053257	321
PGSC0003DMT400053258	321
PGSC0003DMT400053281	321
PGSC0003DMT400053282	321
