geneName	family
PGSC0003DMT400005268	723
PGSC0003DMT400005343	723
PGSC0003DMT400049564	723
PGSC0003DMT400049566	723
PGSC0003DMT400049571	723
PGSC0003DMT400005277	724
PGSC0003DMT400029290	724
PGSC0003DMT400061859	724
PGSC0003DMT400094124	724
PGSC0003DMT400005337	725
PGSC0003DMT400013020	725
PGSC0003DMT400005342	726
PGSC0003DMT400061841	726
PGSC0003DMT400029360	726
PGSC0003DMT400005344	727
PGSC0003DMT400029364	727
PGSC0003DMT400061839	727
PGSC0003DMT400005355	728
PGSC0003DMT400016721	728
PGSC0003DMT400005377	730
PGSC0003DMT400021041	730
PGSC0003DMT400019719	730
PGSC0003DMT400005378	731
PGSC0003DMT400045156	731
PGSC0003DMT400077008	731
PGSC0003DMT400075340	731
PGSC0003DMT400005379	732
PGSC0003DMT400083464	732
PGSC0003DMT400005383	734
PGSC0003DMT400052875	734
PGSC0003DMT400005395	736
PGSC0003DMT400045202	736
PGSC0003DMT400005396	737
PGSC0003DMT400092612	737
PGSC0003DMT400005399	738
PGSC0003DMT400050225	738
PGSC0003DMT400005404	739
PGSC0003DMT400011563	739
PGSC0003DMT400039541	739
PGSC0003DMT400061856	739
PGSC0003DMT400061875	739
PGSC0003DMT400090191	739
PGSC0003DMT400011562	739
PGSC0003DMT400039536	739
PGSC0003DMT400039544	739
PGSC0003DMT400078609	739
PGSC0003DMT400005407	740
PGSC0003DMT400072790	740
PGSC0003DMT400005421	742
PGSC0003DMT400062128	742
PGSC0003DMT400005425	743
PGSC0003DMT400005427	743
PGSC0003DMT400029439	743
PGSC0003DMT400005437	744
PGSC0003DMT400005441	744
PGSC0003DMT400041642	744
PGSC0003DMT400005448	745
PGSC0003DMT400007173	745
PGSC0003DMT400020475	745
PGSC0003DMT400036847	745
PGSC0003DMT400045710	745
PGSC0003DMT400073438	745
PGSC0003DMT400078835	745
PGSC0003DMT400005463	747
PGSC0003DMT400005466	747
PGSC0003DMT400051095	747
PGSC0003DMT400005467	748
PGSC0003DMT400005470	748
PGSC0003DMT400039797	748
PGSC0003DMT400054207	748
PGSC0003DMT400085139	748
PGSC0003DMT400036604	748
PGSC0003DMT400071864	748
PGSC0003DMT400072048	748
PGSC0003DMT400005476	749
PGSC0003DMT400077969	749
PGSC0003DMT400005480	750
PGSC0003DMT400077972	750
PGSC0003DMT400005490	753
PGSC0003DMT400072213	753
PGSC0003DMT400018485	753
PGSC0003DMT400005503	754
PGSC0003DMT400064396	754
PGSC0003DMT400005506	755
PGSC0003DMT400057089	755
PGSC0003DMT400005519	756
PGSC0003DMT400078196	756
PGSC0003DMT400005578	757
PGSC0003DMT400092009	757
PGSC0003DMT400005587	759
PGSC0003DMT400065470	759
PGSC0003DMT400075576	759
PGSC0003DMT400082479	759
PGSC0003DMT400005591	760
PGSC0003DMT400028324	760
PGSC0003DMT400063689	760
PGSC0003DMT400005606	761
PGSC0003DMT400065088	761
PGSC0003DMT400005623	762
PGSC0003DMT400008412	762
PGSC0003DMT400054011	762
PGSC0003DMT400005640	764
PGSC0003DMT400075342	764
PGSC0003DMT400005644	765
PGSC0003DMT400041360	765
PGSC0003DMT400005668	767
PGSC0003DMT400035162	767
PGSC0003DMT400077010	767
PGSC0003DMT400005672	768
PGSC0003DMT400068253	768
PGSC0003DMT400005673	769
PGSC0003DMT400088929	769
PGSC0003DMT400002989	769
PGSC0003DMT400085520	769
PGSC0003DMT400091482	769
PGSC0003DMT400093636	769
PGSC0003DMT400086199	769
PGSC0003DMT400097318	769
PGSC0003DMT400005677	770
PGSC0003DMT400047744	770
PGSC0003DMT400005680	771
PGSC0003DMT400040158	771
PGSC0003DMT400066236	771
PGSC0003DMT400066237	771
PGSC0003DMT400055578	771
PGSC0003DMT400005684	772
PGSC0003DMT400005689	772
PGSC0003DMT400005723	774
PGSC0003DMT400063370	774
PGSC0003DMT400022745	774
PGSC0003DMT400063366	774
PGSC0003DMT400005729	775
PGSC0003DMT400019811	775
PGSC0003DMT400005770	778
PGSC0003DMT400005772	778
PGSC0003DMT400005792	778
PGSC0003DMT400005795	778
PGSC0003DMT400087433	778
PGSC0003DMT400005774	779
PGSC0003DMT400005776	779
PGSC0003DMT400005780	779
PGSC0003DMT400031270	779
PGSC0003DMT400039034	779
PGSC0003DMT400039039	779
PGSC0003DMT400065641	779
PGSC0003DMT400005783	780
PGSC0003DMT400034124	780
PGSC0003DMT400034130	780
PGSC0003DMT400048449	780
PGSC0003DMT400050166	780
PGSC0003DMT400060396	780
PGSC0003DMT400061280	780
PGSC0003DMT400068277	780
PGSC0003DMT400076208	780
PGSC0003DMT400076209	780
PGSC0003DMT400005785	780
PGSC0003DMT400006729	780
PGSC0003DMT400049311	780
PGSC0003DMT400050158	780
PGSC0003DMT400067210	780
PGSC0003DMT400090739	780
PGSC0003DMT400034141	780
PGSC0003DMT400060117	780
PGSC0003DMT400043433	780
PGSC0003DMT400049314	780
PGSC0003DMT400046986	780
PGSC0003DMT400050157	780
PGSC0003DMT400074381	780
PGSC0003DMT400074382	780
PGSC0003DMT400074385	780
PGSC0003DMT400088590	780
PGSC0003DMT400088980	780
PGSC0003DMT400005797	781
PGSC0003DMT400036450	781
PGSC0003DMT400005803	782
PGSC0003DMT400005804	782
PGSC0003DMT400005815	782
PGSC0003DMT400049092	782
PGSC0003DMT400067474	782
PGSC0003DMT400005829	783
PGSC0003DMT400005849	783
PGSC0003DMT400005855	783
PGSC0003DMT400032442	783
PGSC0003DMT400032454	783
PGSC0003DMT400049097	783
PGSC0003DMT400005841	783
PGSC0003DMT400032453	783
PGSC0003DMT400032456	783
PGSC0003DMT400042959	783
PGSC0003DMT400005852	783
PGSC0003DMT400005838	785
PGSC0003DMT400022579	785
PGSC0003DMT400035383	785
PGSC0003DMT400054361	785
PGSC0003DMT400057001	785
PGSC0003DMT400005860	786
PGSC0003DMT400015887	786
PGSC0003DMT400054558	786
PGSC0003DMT400005861	787
PGSC0003DMT400095721	787
PGSC0003DMT400097054	787
PGSC0003DMT400005867	788
PGSC0003DMT400068885	788
PGSC0003DMT400005922	789
PGSC0003DMT400041179	789
PGSC0003DMT400005932	790
PGSC0003DMT400041184	790
PGSC0003DMT400005949	792
PGSC0003DMT400011902	792
PGSC0003DMT400020122	792
PGSC0003DMT400020314	792
PGSC0003DMT400044559	792
PGSC0003DMT400044562	792
PGSC0003DMT400048241	792
PGSC0003DMT400056316	792
PGSC0003DMT400079856	792
PGSC0003DMT400036329	792
PGSC0003DMT400038406	792
PGSC0003DMT400048242	792
PGSC0003DMT400048240	792
PGSC0003DMT400005956	793
PGSC0003DMT400057257	793
PGSC0003DMT400006002	795
PGSC0003DMT400009565	795
PGSC0003DMT400013116	795
PGSC0003DMT400024564	795
PGSC0003DMT400006059	800
PGSC0003DMT400006063	800
PGSC0003DMT400034874	800
PGSC0003DMT400034988	800
PGSC0003DMT400009710	800
PGSC0003DMT400009805	800
PGSC0003DMT400026632	800
PGSC0003DMT400026633	800
PGSC0003DMT400026636	800
PGSC0003DMT400044368	800
PGSC0003DMT400044369	800
PGSC0003DMT400045125	800
PGSC0003DMT400034875	800
PGSC0003DMT400006072	801
PGSC0003DMT400014241	801
PGSC0003DMT400038714	801
PGSC0003DMT400066060	801
PGSC0003DMT400072721	801
PGSC0003DMT400072727	801
PGSC0003DMT400072874	801
PGSC0003DMT400072875	801
PGSC0003DMT400086700	801
PGSC0003DMT400096724	801
PGSC0003DMT400096856	801
PGSC0003DMT400096950	801
PGSC0003DMT400035200	801
PGSC0003DMT400038684	801
PGSC0003DMT400068791	801
PGSC0003DMT400068792	801
PGSC0003DMT400006075	802
PGSC0003DMT400013431	802
PGSC0003DMT400006082	804
PGSC0003DMT400028024	804
PGSC0003DMT400006095	805
PGSC0003DMT400010442	805
PGSC0003DMT400063300	805
PGSC0003DMT400072871	805
PGSC0003DMT400006102	806
PGSC0003DMT400063304	806
PGSC0003DMT400006104	807
PGSC0003DMT400026763	807
PGSC0003DMT400029447	807
PGSC0003DMT400043452	807
PGSC0003DMT400051941	807
PGSC0003DMT400076273	807
PGSC0003DMT400006110	808
PGSC0003DMT400054314	808
PGSC0003DMT400006114	809
PGSC0003DMT400060440	809
PGSC0003DMT400006126	812
PGSC0003DMT400024799	812
PGSC0003DMT400040388	812
PGSC0003DMT400054702	812
PGSC0003DMT400054703	812
PGSC0003DMT400055391	812
PGSC0003DMT400072661	812
PGSC0003DMT400085102	812
PGSC0003DMT400086329	812
PGSC0003DMT400095976	812
PGSC0003DMT400006135	813
PGSC0003DMT400048095	813
PGSC0003DMT400048100	813
PGSC0003DMT400086988	813
PGSC0003DMT400006139	814
PGSC0003DMT400009110	814
PGSC0003DMT400009558	814
PGSC0003DMT400009562	814
PGSC0003DMT400059933	814
PGSC0003DMT400006140	815
PGSC0003DMT400007588	815
PGSC0003DMT400006146	816
PGSC0003DMT400058616	816
PGSC0003DMT400058618	816
PGSC0003DMT400092467	816
PGSC0003DMT400025506	816
PGSC0003DMT400070569	816
PGSC0003DMT400075846	816
PGSC0003DMT400075878	816
PGSC0003DMT400006151	817
PGSC0003DMT400025312	817
PGSC0003DMT400035592	817
PGSC0003DMT400009660	817
PGSC0003DMT400041127	817
PGSC0003DMT400074169	817
PGSC0003DMT400048032	817
PGSC0003DMT400048034	817
PGSC0003DMT400006153	818
PGSC0003DMT400006154	818
PGSC0003DMT400006160	819
PGSC0003DMT400008184	819
PGSC0003DMT400043325	819
PGSC0003DMT400047613	819
PGSC0003DMT400049310	819
PGSC0003DMT400058360	819
PGSC0003DMT400081337	819
PGSC0003DMT400006170	821
PGSC0003DMT400035354	821
PGSC0003DMT400041881	821
PGSC0003DMT400070735	821
PGSC0003DMT400012588	821
PGSC0003DMT400055210	821
PGSC0003DMT400023709	821
PGSC0003DMT400035807	821
PGSC0003DMT400037835	821
PGSC0003DMT400041758	821
PGSC0003DMT400087745	821
PGSC0003DMT400036707	821
PGSC0003DMT400053499	821
PGSC0003DMT400043208	821
PGSC0003DMT400074397	821
PGSC0003DMT400086351	821
PGSC0003DMT400006173	822
PGSC0003DMT400083737	822
PGSC0003DMT400006190	824
PGSC0003DMT400053010	824
PGSC0003DMT400078301	824
PGSC0003DMT400015943	824
PGSC0003DMT400040872	824
PGSC0003DMT400051744	824
PGSC0003DMT400053011	824
PGSC0003DMT400006199	825
PGSC0003DMT400052354	825
PGSC0003DMT400052353	825
PGSC0003DMT400006202	826
PGSC0003DMT400059761	826
PGSC0003DMT400088709	826
PGSC0003DMT400006218	830
PGSC0003DMT400033180	830
PGSC0003DMT400061177	830
PGSC0003DMT400061142	830
PGSC0003DMT400006219	831
PGSC0003DMT400006221	831
PGSC0003DMT400006240	832
PGSC0003DMT400035091	832
PGSC0003DMT400035179	832
PGSC0003DMT400006250	833
PGSC0003DMT400042035	833
PGSC0003DMT400006256	834
PGSC0003DMT400019877	834
PGSC0003DMT400006275	836
PGSC0003DMT400062649	836
PGSC0003DMT400006276	837
PGSC0003DMT400062650	837
PGSC0003DMT400067836	837
PGSC0003DMT400006277	838
PGSC0003DMT400027588	838
PGSC0003DMT400074833	838
PGSC0003DMT400006281	839
PGSC0003DMT400011138	839
PGSC0003DMT400015265	839
PGSC0003DMT400018188	839
PGSC0003DMT400044709	839
PGSC0003DMT400054750	839
PGSC0003DMT400074096	839
PGSC0003DMT400078323	839
PGSC0003DMT400025502	839
PGSC0003DMT400077470	839
PGSC0003DMT400075028	839
PGSC0003DMT400006282	840
PGSC0003DMT400006372	840
PGSC0003DMT400029802	840
PGSC0003DMT400000881	840
PGSC0003DMT400021177	840
PGSC0003DMT400060938	840
PGSC0003DMT400072375	840
PGSC0003DMT400080788	840
PGSC0003DMT400082749	840
PGSC0003DMT400021529	840
PGSC0003DMT400022916	840
PGSC0003DMT400006283	841
PGSC0003DMT400045062	841
PGSC0003DMT400059608	841
PGSC0003DMT400006285	842
PGSC0003DMT400034007	842
PGSC0003DMT400006289	843
PGSC0003DMT400034029	843
PGSC0003DMT400082132	843
PGSC0003DMT400082014	843
PGSC0003DMT400082016	843
PGSC0003DMT400006306	844
PGSC0003DMT400051375	844
PGSC0003DMT400006309	845
PGSC0003DMT400051385	845
PGSC0003DMT400006316	845
PGSC0003DMT400006321	846
PGSC0003DMT400031446	846
PGSC0003DMT400031442	846
PGSC0003DMT400031452	846
PGSC0003DMT400006325	847
PGSC0003DMT400008611	847
PGSC0003DMT400036532	847
PGSC0003DMT400006331	848
PGSC0003DMT400022089	848
PGSC0003DMT400096461	848
PGSC0003DMT400006337	850
PGSC0003DMT400072963	850
PGSC0003DMT400008970	850
PGSC0003DMT400020094	850
PGSC0003DMT400006346	852
PGSC0003DMT400030305	852
PGSC0003DMT400006365	853
PGSC0003DMT400012523	853
PGSC0003DMT400028638	853
PGSC0003DMT400047018	853
PGSC0003DMT400049364	853
PGSC0003DMT400054001	853
PGSC0003DMT400059399	853
PGSC0003DMT400006366	854
PGSC0003DMT400012522	854
PGSC0003DMT400006368	855
PGSC0003DMT400093649	855
PGSC0003DMT400006398	858
PGSC0003DMT400012496	858
PGSC0003DMT400029062	858
PGSC0003DMT400055122	858
PGSC0003DMT400067574	858
PGSC0003DMT400083871	858
PGSC0003DMT400006402	859
PGSC0003DMT400083880	859
PGSC0003DMT400006408	860
PGSC0003DMT400008881	860
PGSC0003DMT400006419	861
PGSC0003DMT400017294	861
PGSC0003DMT400006425	863
PGSC0003DMT400016615	863
PGSC0003DMT400006433	864
PGSC0003DMT400006686	864
PGSC0003DMT400006434	865
PGSC0003DMT400012489	865
PGSC0003DMT400035937	865
PGSC0003DMT400006454	866
PGSC0003DMT400069003	866
PGSC0003DMT400006459	867
PGSC0003DMT400006461	867
PGSC0003DMT400006471	868
PGSC0003DMT400042523	868
PGSC0003DMT400042527	868
PGSC0003DMT400042528	868
PGSC0003DMT400092462	868
PGSC0003DMT400006472	869
PGSC0003DMT400042531	869
PGSC0003DMT400006501	871
PGSC0003DMT400061700	871
PGSC0003DMT400064673	871
PGSC0003DMT400006505	872
PGSC0003DMT400068016	872
PGSC0003DMT400006508	873
PGSC0003DMT400011996	873
PGSC0003DMT400021738	873
PGSC0003DMT400006511	874
PGSC0003DMT400089587	874
PGSC0003DMT400006523	876
PGSC0003DMT400019612	876
PGSC0003DMT400028090	876
PGSC0003DMT400038560	876
PGSC0003DMT400019603	876
PGSC0003DMT400047828	876
PGSC0003DMT400006527	877
PGSC0003DMT400019607	877
PGSC0003DMT400006535	878
PGSC0003DMT400042614	878
PGSC0003DMT400006545	879
PGSC0003DMT400068025	879
PGSC0003DMT400006560	881
PGSC0003DMT400006564	881
PGSC0003DMT400068044	881
PGSC0003DMT400006583	882
PGSC0003DMT400042650	882
PGSC0003DMT400042651	882
PGSC0003DMT400042652	882
PGSC0003DMT400006592	883
PGSC0003DMT400073663	883
PGSC0003DMT400006594	884
PGSC0003DMT400073669	884
PGSC0003DMT400006606	885
PGSC0003DMT400071111	885
PGSC0003DMT400006622	886
PGSC0003DMT400012388	886
PGSC0003DMT400006627	887
PGSC0003DMT400012383	887
PGSC0003DMT400083890	887
PGSC0003DMT400018233	887
PGSC0003DMT400006628	888
PGSC0003DMT400007924	888
PGSC0003DMT400083870	888
PGSC0003DMT400006632	889
PGSC0003DMT400012377	889
PGSC0003DMT400006642	890
PGSC0003DMT400030265	890
PGSC0003DMT400069855	890
PGSC0003DMT400006646	891
PGSC0003DMT400012364	891
PGSC0003DMT400006680	893
PGSC0003DMT400012342	893
PGSC0003DMT400020068	893
PGSC0003DMT400006681	894
PGSC0003DMT400012339	894
PGSC0003DMT400016607	894
PGSC0003DMT400006698	895
PGSC0003DMT400069001	895
PGSC0003DMT400006734	897
PGSC0003DMT400042608	897
PGSC0003DMT400067998	897
PGSC0003DMT400042532	897
PGSC0003DMT400042609	897
PGSC0003DMT400042610	897
PGSC0003DMT400042611	897
PGSC0003DMT400067995	897
PGSC0003DMT400067996	897
PGSC0003DMT400067997	897
PGSC0003DMT400006735	898
PGSC0003DMT400020801	898
PGSC0003DMT400030829	898
PGSC0003DMT400054421	898
PGSC0003DMT400068037	898
PGSC0003DMT400074932	898
PGSC0003DMT400074934	898
PGSC0003DMT400006743	899
PGSC0003DMT400021687	899
PGSC0003DMT400031897	899
PGSC0003DMT400023082	899
PGSC0003DMT400081314	899
PGSC0003DMT400048042	899
PGSC0003DMT400028923	899
PGSC0003DMT400049954	899
PGSC0003DMT400006768	901
PGSC0003DMT400019583	901
PGSC0003DMT400042546	901
PGSC0003DMT400006794	902
PGSC0003DMT400042581	902
PGSC0003DMT400006801	904
PGSC0003DMT400006804	904
PGSC0003DMT400006810	905
PGSC0003DMT400073671	905
PGSC0003DMT400006812	906
PGSC0003DMT400042564	906
PGSC0003DMT400006820	907
PGSC0003DMT400047403	907
PGSC0003DMT400073715	907
PGSC0003DMT400093633	907
PGSC0003DMT400006822	908
PGSC0003DMT400012563	908
PGSC0003DMT400012564	908
PGSC0003DMT400030308	908
PGSC0003DMT400006828	909
PGSC0003DMT400049468	909
PGSC0003DMT400006837	910
PGSC0003DMT400006955	910
PGSC0003DMT400037292	910
PGSC0003DMT400057204	910
PGSC0003DMT400006847	911
PGSC0003DMT400006848	911
PGSC0003DMT400006849	911
PGSC0003DMT400061634	911
PGSC0003DMT400061630	911
PGSC0003DMT400006854	912
PGSC0003DMT400057147	912
PGSC0003DMT400033429	912
PGSC0003DMT400006868	913
PGSC0003DMT400006881	913
PGSC0003DMT400007013	913
PGSC0003DMT400006872	913
PGSC0003DMT400016018	913
PGSC0003DMT400006885	914
PGSC0003DMT400068281	914
PGSC0003DMT400006891	915
PGSC0003DMT400021616	915
PGSC0003DMT400006894	917
PGSC0003DMT400057332	917
PGSC0003DMT400072632	917
PGSC0003DMT400006908	918
PGSC0003DMT400024561	918
PGSC0003DMT400006913	919
PGSC0003DMT400007024	919
PGSC0003DMT400007022	919
PGSC0003DMT400090028	919
PGSC0003DMT400007026	919
PGSC0003DMT400006915	920
PGSC0003DMT400072405	920
PGSC0003DMT400006927	921
PGSC0003DMT400021644	921
PGSC0003DMT400006928	922
PGSC0003DMT400006935	922
PGSC0003DMT400006941	923
PGSC0003DMT400007058	923
PGSC0003DMT400072408	923
PGSC0003DMT400072645	923
PGSC0003DMT400028683	923
PGSC0003DMT400007080	923
PGSC0003DMT400006945	924
PGSC0003DMT400070265	924
PGSC0003DMT400072411	924
PGSC0003DMT400070328	924
PGSC0003DMT400070332	924
PGSC0003DMT400006947	925
PGSC0003DMT400028899	925
PGSC0003DMT400072413	925
PGSC0003DMT400006959	926
PGSC0003DMT400006967	926
PGSC0003DMT400022924	926
PGSC0003DMT400022926	926
PGSC0003DMT400061449	926
PGSC0003DMT400096221	926
PGSC0003DMT400091988	926
PGSC0003DMT400006973	927
PGSC0003DMT400061579	927
PGSC0003DMT400006974	927
PGSC0003DMT400061624	927
PGSC0003DMT400006975	928
PGSC0003DMT400072626	928
PGSC0003DMT400007017	929
PGSC0003DMT400050208	929
PGSC0003DMT400068276	929
PGSC0003DMT400072397	929
PGSC0003DMT400007046	930
PGSC0003DMT400072641	930
PGSC0003DMT400013068	930
PGSC0003DMT400007048	931
PGSC0003DMT400028690	931
PGSC0003DMT400062986	931
PGSC0003DMT400007050	932
PGSC0003DMT400009922	932
PGSC0003DMT400018425	932
PGSC0003DMT400060105	932
PGSC0003DMT400068221	932
PGSC0003DMT400070323	932
PGSC0003DMT400072644	932
PGSC0003DMT400007062	933
PGSC0003DMT400028682	933
PGSC0003DMT400072655	933
PGSC0003DMT400007071	934
PGSC0003DMT400033777	934
PGSC0003DMT400033778	934
PGSC0003DMT400007079	935
PGSC0003DMT400046052	935
PGSC0003DMT400007086	936
PGSC0003DMT400064776	936
PGSC0003DMT400007095	937
PGSC0003DMT400013344	937
PGSC0003DMT400075723	937
PGSC0003DMT400007125	938
PGSC0003DMT400034053	938
PGSC0003DMT400050204	938
PGSC0003DMT400068246	938
PGSC0003DMT400007130	939
PGSC0003DMT400018802	939
PGSC0003DMT400038784	939
PGSC0003DMT400076860	939
PGSC0003DMT400007147	940
PGSC0003DMT400023354	940
PGSC0003DMT400007165	941
PGSC0003DMT400085559	941
PGSC0003DMT400007177	942
PGSC0003DMT400013709	942
PGSC0003DMT400059972	942
PGSC0003DMT400007182	943
PGSC0003DMT400069799	943
PGSC0003DMT400069988	943
PGSC0003DMT400007183	944
PGSC0003DMT400018800	944
PGSC0003DMT400023327	944
PGSC0003DMT400068658	944
PGSC0003DMT400007187	945
PGSC0003DMT400026013	945
PGSC0003DMT400059007	945
PGSC0003DMT400007188	946
PGSC0003DMT400026012	946
PGSC0003DMT400007189	947
PGSC0003DMT400026009	947
PGSC0003DMT400007202	949
PGSC0003DMT400035062	949
PGSC0003DMT400007216	950
PGSC0003DMT400007217	950
PGSC0003DMT400007319	951
PGSC0003DMT400072809	951
PGSC0003DMT400007325	952
PGSC0003DMT400020252	952
PGSC0003DMT400028926	952
PGSC0003DMT400063132	952
PGSC0003DMT400068977	952
PGSC0003DMT400007341	953
PGSC0003DMT400039670	953
PGSC0003DMT400002318	953
PGSC0003DMT400029321	953
PGSC0003DMT400055552	953
PGSC0003DMT400067086	953
PGSC0003DMT400005356	953
PGSC0003DMT400003082	953
PGSC0003DMT400054407	953
PGSC0003DMT400080307	953
PGSC0003DMT400003343	953
PGSC0003DMT400090327	953
PGSC0003DMT400009136	953
PGSC0003DMT400012079	953
PGSC0003DMT400045129	953
PGSC0003DMT400045294	953
PGSC0003DMT400052876	953
PGSC0003DMT400055322	953
PGSC0003DMT400064428	953
PGSC0003DMT400073777	953
PGSC0003DMT400079749	953
PGSC0003DMT400082472	953
PGSC0003DMT400047440	953
PGSC0003DMT400049664	953
PGSC0003DMT400049665	953
PGSC0003DMT400009135	953
PGSC0003DMT400014872	953
PGSC0003DMT400018364	953
PGSC0003DMT400003380	953
PGSC0003DMT400013753	953
PGSC0003DMT400025690	953
PGSC0003DMT400038464	953
PGSC0003DMT400074048	953
PGSC0003DMT400076103	953
PGSC0003DMT400050262	953
PGSC0003DMT400083083	953
PGSC0003DMT400015077	953
PGSC0003DMT400050482	953
PGSC0003DMT400023917	953
PGSC0003DMT400026644	953
PGSC0003DMT400031045	953
PGSC0003DMT400032280	953
PGSC0003DMT400043681	953
PGSC0003DMT400051915	953
PGSC0003DMT400056916	953
PGSC0003DMT400060087	953
PGSC0003DMT400060090	953
PGSC0003DMT400065559	953
PGSC0003DMT400079789	953
PGSC0003DMT400079791	953
PGSC0003DMT400079995	953
PGSC0003DMT400025026	953
PGSC0003DMT400031571	953
PGSC0003DMT400093822	953
PGSC0003DMT400049124	953
PGSC0003DMT400007346	954
PGSC0003DMT400046591	954
PGSC0003DMT400059324	954
PGSC0003DMT400007391	954
PGSC0003DMT400091785	954
PGSC0003DMT400007348	955
PGSC0003DMT400018891	955
PGSC0003DMT400007351	956
PGSC0003DMT400065797	956
PGSC0003DMT400068798	956
PGSC0003DMT400050729	956
PGSC0003DMT400007358	957
PGSC0003DMT400007367	957
PGSC0003DMT400007402	957
PGSC0003DMT400038446	957
PGSC0003DMT400087110	957
PGSC0003DMT400093998	957
PGSC0003DMT400007372	958
PGSC0003DMT400045472	958
PGSC0003DMT400007390	959
PGSC0003DMT400023748	959
PGSC0003DMT400007405	960
PGSC0003DMT400093282	960
PGSC0003DMT400076874	960
PGSC0003DMT400095487	960
PGSC0003DMT400007416	961
PGSC0003DMT400062438	961
PGSC0003DMT400073002	961
PGSC0003DMT400007417	962
PGSC0003DMT400073005	962
PGSC0003DMT400007418	963
PGSC0003DMT400014190	963
PGSC0003DMT400007419	964
PGSC0003DMT400047376	964
PGSC0003DMT400003379	964
PGSC0003DMT400064736	964
PGSC0003DMT400007431	965
PGSC0003DMT400059349	965
PGSC0003DMT400007438	966
PGSC0003DMT400025169	966
PGSC0003DMT400068816	966
PGSC0003DMT400025166	966
PGSC0003DMT400075804	966
PGSC0003DMT400007441	967
PGSC0003DMT400045412	967
PGSC0003DMT400045415	967
PGSC0003DMT400065182	967
PGSC0003DMT400007448	969
PGSC0003DMT400058282	969
PGSC0003DMT400003404	969
PGSC0003DMT400064751	969
PGSC0003DMT400072987	969
PGSC0003DMT400007458	973
PGSC0003DMT400031364	973
PGSC0003DMT400007465	974
PGSC0003DMT400071809	974
PGSC0003DMT400007474	975
PGSC0003DMT400079392	975
PGSC0003DMT400007505	978
PGSC0003DMT400017087	978
PGSC0003DMT400035262	978
PGSC0003DMT400035264	978
PGSC0003DMT400079728	978
PGSC0003DMT400043117	978
PGSC0003DMT400007507	979
PGSC0003DMT400035267	979
PGSC0003DMT400007510	980
PGSC0003DMT400035274	980
PGSC0003DMT400007514	982
PGSC0003DMT400037285	982
PGSC0003DMT400007518	983
PGSC0003DMT400008475	983
PGSC0003DMT400007521	984
PGSC0003DMT400028503	984
PGSC0003DMT400007541	985
PGSC0003DMT400060906	985
PGSC0003DMT400007542	986
PGSC0003DMT400079410	986
PGSC0003DMT400007565	988
PGSC0003DMT400071257	988
PGSC0003DMT400007571	990
PGSC0003DMT400035288	990
PGSC0003DMT400007574	991
PGSC0003DMT400007577	991
PGSC0003DMT400007578	991
PGSC0003DMT400050297	991
PGSC0003DMT400034519	991
PGSC0003DMT400060698	991
PGSC0003DMT400007585	992
PGSC0003DMT400035344	992
PGSC0003DMT400058923	992
PGSC0003DMT400007587	993
PGSC0003DMT400030381	993
PGSC0003DMT400030382	993
PGSC0003DMT400030385	993
PGSC0003DMT400030386	993
PGSC0003DMT400030387	993
PGSC0003DMT400038705	993
PGSC0003DMT400078006	993
PGSC0003DMT400078007	993
PGSC0003DMT400078008	993
PGSC0003DMT400078201	993
PGSC0003DMT400078202	993
PGSC0003DMT400088908	993
PGSC0003DMT400089913	993
PGSC0003DMT400032851	993
PGSC0003DMT400044066	993
PGSC0003DMT400007594	994
PGSC0003DMT400036866	994
PGSC0003DMT400041391	994
PGSC0003DMT400007597	995
PGSC0003DMT400071693	995
PGSC0003DMT400007598	996
PGSC0003DMT400071695	996
PGSC0003DMT400073939	996
PGSC0003DMT400060516	996
PGSC0003DMT400007615	998
PGSC0003DMT400037475	998
PGSC0003DMT400061220	998
PGSC0003DMT400061221	998
PGSC0003DMT400061250	998
PGSC0003DMT400061254	998
PGSC0003DMT400061257	998
PGSC0003DMT400061258	998
PGSC0003DMT400061259	998
PGSC0003DMT400061265	998
PGSC0003DMT400061271	998
PGSC0003DMT400073749	998
PGSC0003DMT400082017	998
PGSC0003DMT400083859	998
PGSC0003DMT400086307	998
PGSC0003DMT400086433	998
PGSC0003DMT400092081	998
PGSC0003DMT400014051	998
PGSC0003DMT400061218	998
PGSC0003DMT400073750	998
PGSC0003DMT400061255	998
PGSC0003DMT400085216	998
PGSC0003DMT400007616	999
PGSC0003DMT400040993	999
PGSC0003DMT400052756	999
PGSC0003DMT400062384	999
PGSC0003DMT400007618	1000
PGSC0003DMT400007977	1000
PGSC0003DMT400058306	1000
PGSC0003DMT400076726	1000
PGSC0003DMT400076758	1000
PGSC0003DMT400042922	1000
PGSC0003DMT400063187	1000
PGSC0003DMT400070964	1000
PGSC0003DMT400007619	1001
PGSC0003DMT400017783	1001
PGSC0003DMT400017784	1001
PGSC0003DMT400017888	1001
PGSC0003DMT400017893	1001
PGSC0003DMT400063236	1001
PGSC0003DMT400063237	1001
PGSC0003DMT400017894	1001
PGSC0003DMT400007625	1002
PGSC0003DMT400019302	1002
PGSC0003DMT400019329	1002
PGSC0003DMT400041023	1002
PGSC0003DMT400069009	1002
PGSC0003DMT400069010	1002
PGSC0003DMT400014227	1002
PGSC0003DMT400019327	1002
PGSC0003DMT400069012	1002
PGSC0003DMT400019336	1002
PGSC0003DMT400044028	1002
PGSC0003DMT400041438	1002
